 B. Leki dostępne w ramach programu lekowego,,,,,,,,,,,,,
LP,Substancja czynna,Nazwa  postać i dawka leku,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Wysokość limitu finansowania,Oznaczenie załącznika zawierającego zakres wskazań objętych refundacją  wg ICD 10 ,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
306,Nonacogum gamma (rDNA),"Rixubis, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 1000 j.m./5 ml",1 fiol. proszku + 1 fiol. rozp. 5 ml,05909991210120,2019-09-01,2 lata,"1091.1, Factor IX coagulationis humanus recombinate","2678,40","2812,32","2812,32",B.15.,bezpłatny,0
307,Nonacogum gamma (rDNA),"Rixubis, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 2000 j.m./5 ml",1 fiol. proszku + 1 fiol. rozp. 5 ml,05909991210137,2019-09-01,2 lata,"1091.1, Factor IX coagulationis humanus recombinate","5356,80","5624,64","5624,64",B.15.,bezpłatny,0
308,Nonacogum gamma (rDNA),"Rixubis, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 250 j.m./5 ml",1 fiol. proszku + 1 fiol. rozp. 5 ml,05909991210090,2019-09-01,2 lata,"1091.1, Factor IX coagulationis humanus recombinate","669,60","703,08","703,08",B.15.,bezpłatny,0
309,Nonacogum gamma (rDNA),"Rixubis, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 3000 j.m./5 ml",1 fiol. proszku + 1 fiol. rozp. 5 ml,05909991210144,2019-09-01,2 lata,"1091.1, Factor IX coagulationis humanus recombinate","8035,20","8436,96","8436,96",B.15.,bezpłatny,0
310,Nonacogum gamma (rDNA),"Rixubis, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 500 j.m./5 ml",1 fiol. proszku + 1 fiol. rozp. 5 ml,05909991210106,2019-09-01,2 lata,"1091.1, Factor IX coagulationis humanus recombinate","1339,20","1406,16","1406,16",B.15.,bezpłatny,0
311,Nusinersenum,"Spinraza, roztwór do wstrzykiwań, 12 mg",1 fiol. 5 ml,05713219500975,2021-01-01,2 lata,"1185.0, Nusinersen","325080,00","341334,00","341334,00",B.102.,bezpłatny,0
312,Obinutuzumabum,"Gazyvaro, koncentrat do sporządzania roztworu do infuzji, 1000 mg",1 fiol.po 40 ml,05902768001105,<1>2020-01-01/<2>2020-09-01,<1>2 lata/<2>3 lata,"1148.0, Obinutuzumab","11502,00","12077,10","12077,10",<1>B.12.; <2>B.79.,bezpłatny,0
313,Ocrelizumabum,"Ocrevus, koncentrat do sporządzania roztworu do infuzji, 30 mg/ml",10 ml,05902768001174,2019-11-01,2 lata,"1201.0, Okrelizumab","22499,64","23624,62","23624,62",B.46.,bezpłatny,0
314,Octocog alfa,"Advate, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 1000 j.m.",1 fiol.z prosz. + 1 fiol.z rozp.po 5 ml,05909990224340,2019-07-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","3067,20","3220,56","3027,78",B.15.,bezpłatny,0
315,Octocog alfa,"Advate, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 1500 j.m.",1 fiol. z proszkiem + 1 fiol. z rozpuszczalnikiem po 5 ml,05909990224357,2019-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","4600,80","4830,84","4541,67",B.15.,bezpłatny,0
316,Octocog alfa,"Advate, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 2000 j.m.",1 fiol. z proszkiem + 1 fiol. z rozpuszczalnikiem po 5 ml,05909990697441,2019-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","6134,40","6441,12","6055,56",B.15.,bezpłatny,0
317,Octocog alfa,"Advate, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 250 j.m.",1 fiol. z proszkiem + 1 fiol. z rozpuszczalnikiem po 5 ml,05909990224302,2019-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","766,80","805,14","756,95",B.15.,bezpłatny,0
318,Octocog alfa,"Advate, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 3000 j.m.",1 fiol. z proszkiem + 1 fiol. z rozpuszczalnikiem po 5 ml,05909990697458,2019-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","9201,60","9661,68","9083,34",B.15.,bezpłatny,0
319,Octocog alfa,"Advate, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 500 j.m.",1 fiol. z proszkiem + 1 fiol. z rozpuszczalnikiem po 5 ml,05909990224333,2019-01-01,3 lata,"1090.1, Factor VIII coagulationis humanus recombinate","1533,60","1610,28","1513,89",B.15.,bezpłatny,0
320,Olaparibum,"Lynparza, kaps. twarde, 50 mg",448 szt.,05902135480052,2020-09-01,3 lata,"1149.0, Olaparyb","21172,32","22230,94","22230,94",B.80.,bezpłatny,0
321,Omalizumabum,"Xolair, roztwór do wstrzykiwań, 150 mg",1 amp.-strzyk. 1 ml,05909990708406,2020-01-01,2 lata,"1102.0, Omalizumabum","1404,00","1474,20","1474,20",B.44.; B.107.,bezpłatny,0
322,Omalizumabum,"Xolair, roztwór do wstrzykiwań, 75 mg","1 amp.-strzyk. 0,5 ml",05909990708376,2020-01-01,2 lata,"1102.0, Omalizumabum","702,00","737,10","737,10",B.44.,bezpłatny,0
323,Osimertinibum,"Tagrisso, tabl. powl., 40 mg",30 szt.,05000456012058,2021-01-01,2 lata,"1169.0, Ozymertynib","24840,00","26082,00","13041,00",B.6.,bezpłatny,0
324,Osimertinibum,"Tagrisso, tabl. powl., 80 mg",30 szt.,05000456012065,2021-01-01,2 lata,"1169.0, Ozymertynib","24840,00","26082,00","26082,00",B.6.,bezpłatny,0
325,Paclitaxelum albuminatum,"Abraxane, proszek do sporządzania zawiesiny do infuzji, 5 mg/ml",1 fiol.po 100 mg,05909990930265,2021-01-01,3 lata,"1032.1, Paclitaxelum albuminatum","930,85","977,39","977,39",B.85.,bezpłatny,0
326,Palbociclibum,"Ibrance, kapsułki twarde, 100 mg",21 szt.,05907636977087,2019-09-01,2 lata,"1194.0, Palbocyklib","9869,04","10362,49","8289,99",B.9.,bezpłatny,0
327,Palbociclibum,"Ibrance, kapsułki twarde, 125 mg",21 szt.,05907636977094,2019-09-01,2 lata,"1194.0, Palbocyklib","9869,04","10362,49","10362,49",B.9.,bezpłatny,0
328,Palbociclibum,"Ibrance, kapsułki twarde, 75 mg",21 szt.,05907636977070,2019-09-01,2 lata,"1194.0, Palbocyklib","9869,04","10362,49","6217,49",B.9.,bezpłatny,0
330,Palivizumabum,"Synagis, roztwór do wstrzykiwań, 100 mg/ml","0,5 ml",08054083006093,2020-03-01,2 lata,"1073.0, Palivizumab","1585,71","1665,00","1665,00",B.40.,bezpłatny,0
329,Palivizumabum,"Synagis, roztwór do wstrzykiwań, 100 mg/ml",1 ml,08054083006109,2020-03-01,2 lata,"1073.0, Palivizumab","3171,42","3329,99","3329,99",B.40.,bezpłatny,0
332,Panitumumabum,"Vectibix, koncentrat do sporządzania roztworu do infuzji, 20 mg/ml",1 fiol.po 20 ml,05909990646555,2020-11-01,2 lata,"1096.0, Leki p-nowotworowe, przeciwciała monoklonalne - panitumumab","5184,00","5443,20","5443,20",B.4.,bezpłatny,0
331,Panitumumabum,"Vectibix, koncentrat do sporządzania roztworu do infuzji, 20 mg/ml",1 fiol.po 5 ml,05909990646531,2020-11-01,2 lata,"1096.0, Leki p-nowotworowe, przeciwciała monoklonalne - panitumumab","1296,00","1360,80","1360,80",B.4.,bezpłatny,0
333,Paricalcitolum,"Paricalcitol Fresenius, roztwór do wstrzykiwań, 2 μg/ml",5 fiol.,05909990942022,2021-01-01,3 lata,"1131.0, Parykalcytol","63,18","66,34","66,34",B.69.,bezpłatny,0
334,Paricalcitolum,"Paricalcitol Fresenius, roztwór do wstrzykiwań, 2 μg/ml",5 fiol.a 1 ml,04046241091243,2021-01-01,3 lata,"1131.0, Parykalcytol","63,18","66,34","66,34",B.69.,bezpłatny,0
336,Paricalcitolum,"Paricalcitol Fresenius, roztwór do wstrzykiwań, 5 μg/ml",5 fiol. a 1 ml,05909990942060,2021-03-01,3 lata,"1131.0, Parykalcytol","157,95","165,85","165,85",B.69.,bezpłatny,0
335,Paricalcitolum,"Paricalcitol Fresenius, roztwór do wstrzykiwań, 5 μg/ml",5 fiol.a 1 ml,04046241079906,2021-01-01,3 lata,"1131.0, Parykalcytol","157,95","165,85","165,85",B.69.,bezpłatny,0
337,Pasireotidum,"Signifor, proszek i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań, 20 mg",1 fiol. proszku + 1 amp.-strzyk. 2 ml rozp. + 1 igła + 1 łącznik fiolki,05909991200305,2020-09-01,1 rok 6 miesięcy,"1174.0, Pasyreotyd","10144,44","10651,66","10651,66",B.99.,bezpłatny,0
338,Pasireotidum,"Signifor, proszek i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań, 40 mg",1 fiol. proszku + 1 amp.-strzyk. 2 ml rozp. + 1 igła + 1 łącznik fiolki,05909991200312,2020-09-01,1 rok 6 miesięcy,"1174.0, Pasyreotyd","10404,72","10924,96","10924,96",B.99.,bezpłatny,0
339,Pasireotidum,"Signifor, proszek i rozpuszczalnik do sporządzania zawiesiny do wstrzykiwań, 60 mg",1 fiol. proszku + 1 amp.-strzyk. 2 ml rozp. + 1 igła + 1 łącznik fiolki,05909991200336,2020-09-01,1 rok 6 miesięcy,"1174.0, Pasyreotyd","10864,80","11408,04","11408,04",B.99.,bezpłatny,0
340,Pazopanibum,"Votrient, tabl. powl., 200 mg",30 tabl.,05909990764877,2020-09-01,8 miesięcy,"1110.0, Pazopanib","2980,80","3129,84","3129,84",B.8.; B.10.,bezpłatny,0
341,Pazopanibum,"Votrient, tabl. powl., 200 mg",90 tabl.,05909990764884,2020-09-01,8 miesięcy,"1110.0, Pazopanib","8942,40","9389,52","9389,52",B.8.; B.10.,bezpłatny,0
342,Pazopanibum,"Votrient, tabl. powl., 400 mg",30 tabl.,05909990764891,2020-09-01,8 miesięcy,"1110.0, Pazopanib","5961,60","6259,68","6259,68",B.8.; B.10.,bezpłatny,0
343,Pazopanibum,"Votrient, tabl. powl., 400 mg",60 tabl.,05909990764907,2020-09-01,8 miesięcy,"1110.0, Pazopanib","11923,20","12519,36","12519,36",B.8.; B.10.,bezpłatny,0
344,Peginterferonum alfa-2a,"Pegasys, roztwór do wstrzykiwań, 270 μg/ml","1 amp.-strz.po  0,5 ml",05909990984718,<1><2>2019-07-01/<3>2020-09-01,<1>3 lata/<2><3>2 lata,"1074.1, Peginterferonum alfa 2a","534,79","561,53","561,53",<1>B.1.,bezpłatny,0
345,Peginterferonum alfa-2a,"Pegasys, roztwór do wstrzykiwań, 360 μg/ml","1 amp.-strz.po  0,5 ml",05909990984817,<1><2>2019-07-01/<3>2020-09-01,<1>3 lata/<2><3>2 lata,"1074.1, Peginterferonum alfa 2a","707,99","743,39","743,39",<1>B.1.,bezpłatny,0
346,Peginterferonum alfa-2a,"Pegasys, roztwór do wstrzykiwań, 90 µg/0,5 ml","1 amp.-strz.po 0,5 ml (+igła)",05902768001013,<1>2021-03-01/<2>2019-07-01/<3>2020-09-01,<1>3 lata/<2><3>2 lata,"1074.1, Peginterferonum alfa 2a","348,32","365,74","365,74",<1>B.1.,bezpłatny,0
347,Peginterferonum beta-1a,"Plegridy, roztwór do wstrzykiwań, 125 μg","2 amp.-strz.po 0,5 ml",00646520442274,2020-09-01,2 lata,"1074.3, Peginterferonum beta-1a","3075,12","3228,88","3228,88",B.29.,bezpłatny,0
348,Peginterferonum beta-1a,"Plegridy, roztwór do wstrzykiwań, 125 μg","2 wstrz.po 0,5 ml",00646520442113,2020-09-01,2 lata,"1074.3, Peginterferonum beta-1a","3075,12","3228,88","3228,88",B.29.,bezpłatny,0
349,Peginterferonum beta-1a,"Plegridy, roztwór do wstrzykiwań, 63 μg; 94 μg","2 amp.-strz.po 0,5 ml",00646520441970,2020-09-01,2 lata,"1074.3, Peginterferonum beta-1a","3075,12","3228,88","2027,74",B.29.,bezpłatny,0
350,Peginterferonum beta-1a,"Plegridy, roztwór do wstrzykiwań, 63 μg; 94 μg","2 wstrz.po 0,5 ml",00646520437201,2020-09-01,2 lata,"1074.3, Peginterferonum beta-1a","3075,12","3228,88","2027,74",B.29.,bezpłatny,0
351,Pegvisomant,"Somavert, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 10 mg",30 amp.-strzyk.,05909990006281,2020-03-01,2 lata,"1203.0, Pegwisomant","8316,00","8731,80","8731,80",B.99.,bezpłatny,0
352,Pegvisomant,"Somavert, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 15 mg",30 amp.-strzyk.,05909990006298,2020-03-01,2 lata,"1203.0, Pegwisomant","12474,00","13097,70","13097,70",B.99.,bezpłatny,0
353,Pembrolizumabum,"Keytruda, koncentrat do sporządzania roztworu do infuzji, 25 mg/ml",1 fiol. 4 ml,05901549325126,2021-01-01,2 lata,"1143.0, Pembrolizumab","14082,64","14786,77","14786,77",B.6.; B.59.,bezpłatny,0
354,Pertuzumabum,"Perjeta, koncentrat do sporządzania roztworu do infuzji, 420 mg",1 fiol.,05902768001006,2019-09-01,2 lata,"1147.0, Pertuzumab","11016,00","11566,80","11566,80",B.9.,bezpłatny,0
356,Pirfenidonum,"Esbriet, tabl. powl., 267 mg",252 szt.,05902768001181,2021-03-01,3 lata,"1156.0, Pirfenidon","6966,00","7314,30","7314,30",B.87.,bezpłatny,0
355,Pirfenidonum,"Esbriet, tabl. powl., 267 mg",63 szt.,05902768001198,2021-03-01,3 lata,"1156.0, Pirfenidon","1741,50","1828,58","1828,58",B.87.,bezpłatny,0
357,Pirfenidonum,"Esbriet, tabl. powl., 801 mg",84 szt.,05902768001211,2021-03-01,3 lata,"1156.0, Pirfenidon","6966,00","7314,30","7314,30",B.87.,bezpłatny,0
358,Pixantroni dimaleas,"Pixuvri, proszek do sporządzania koncentratu roztworu do infuzji, 29 mg",1 fiol.,05909991206475,2019-09-01,2 lata,"1165.0, Piksantron","1779,35","1868,32","1868,32",B.93.,bezpłatny,0
359,Pomalidomidum,"Imnovid, kaps. twarda, 1 mg",21 szt.,05909991185589,2020-11-01,2 lata,"1182.0, Pomalidomid","37074,24","38927,95","38927,95",B.54.,bezpłatny,0
360,Pomalidomidum,"Imnovid, kaps. twarda, 2 mg",21 szt.,05909991185596,2020-11-01,2 lata,"1182.0, Pomalidomid","37074,24","38927,95","38927,95",B.54.,bezpłatny,0
361,Pomalidomidum,"Imnovid, kaps. twarda, 3 mg",21 szt.,05909991185602,2020-11-01,2 lata,"1182.0, Pomalidomid","37074,24","38927,95","38927,95",B.54.,bezpłatny,0
362,Pomalidomidum,"Imnovid, kaps. twarda, 4 mg",21 szt.,05909991185619,2020-11-01,2 lata,"1182.0, Pomalidomid","37074,24","38927,95","38927,95",B.54.,bezpłatny,0
363,Ponatinibum,"Iclusig, tabl. powl., 15 mg",60 szt.,07640159433613,2020-09-01,2 lata,"1207.0, Ponatynib","25165,58","26423,86","26423,86",B.14.; B.65.,bezpłatny,0
364,Ponatinibum,"Iclusig, tabl. powl., 45 mg",30 szt.,07640159433637,2020-09-01,2 lata,"1207.0, Ponatynib","25165,58","26423,86","26423,86",B.14.; B.65.,bezpłatny,0
365,Radium dichloridum Ra223,"Xofigo, roztwór do wstrzykiwań, 1100 kBq/mL",1 fiol. 6 ml,05908229300176,2019-11-01,2 lata,"1170.0, Dichlorek radu Ra-223","20335,32","21352,09","21352,09",B.56.,bezpłatny,0
366,Ranibizumab,"Lucentis, roztwór do wstrzykiwań, 10 mg/ml","1 fiol. a 0,23 ml",05909990000005,2020-01-01,3 lata,"1134.0, Ranibizumab","3133,41","3290,08","3290,08",B.70.,bezpłatny,0
367,Ribavirinum,"Rebetol, kaps. twarde, 200 mg",140 szt.,05909990999828,2019-07-01,3 lata,"1075.0, Ribavirinum","1577,26","1656,12","1656,12",B.71.,bezpłatny,0
368,Ribociclibum,"Kisqali, tabl. powl., 200 mg",63 szt.,05909991336769,2020-09-01,2 lata,"1195.0, Rybocyklib","10267,32","10780,69","10780,69",B.9.,bezpłatny,0
369,Riociguatum,"Adempas, tabl. powl., 0,5 mg",42 szt.,05908229300305,<1>2019-09-01/<2>2020-11-01,<1>3 lata/<2>2 lata,"1138.0, Riocyguat","5431,32","5702,89","5702,89",<1>B.74.; <2>B.31.,bezpłatny,0
370,Riociguatum,"Adempas, tabl. powl., 1 mg",42 szt.,05908229300336,<1>2019-09-01/<2>2020-11-01,<1>3 lata/<2>2 lata,"1138.0, Riocyguat","5431,32","5702,89","5702,89",<1>B.74.; <2>B.31.,bezpłatny,0
371,Riociguatum,"Adempas, tabl. powl., 1,5 mg",42 szt.,05908229300367,<1>2019-09-01/<2>2020-11-01,<1>3 lata/<2>2 lata,"1138.0, Riocyguat","5431,32","5702,89","5702,89",<1>B.74.; <2>B.31.,bezpłatny,0
372,Riociguatum,"Adempas, tabl. powl., 2 mg",42 szt.,05908229300398,<1>2019-09-01/<2>2020-11-01,<1>3 lata/<2>2 lata,"1138.0, Riocyguat","5431,32","5702,89","5702,89",<1>B.74.; <2>B.31.,bezpłatny,0
373,Riociguatum,"Adempas, tabl. powl., 2,5 mg",42 szt.,05908229300428,<1>2019-09-01/<2>2020-11-01,<1>3 lata/<2>2 lata,"1138.0, Riocyguat","5431,32","5702,89","5702,89",<1>B.74.; <2>B.31.,bezpłatny,0
374,Risankizumabum,"Skyrizi, roztwór do wstrzykiwań, 75 mg/0,83 ml",2 ampułko-strzykawki + 2 gaziki nasączone alkoholem,08054083019277,2020-09-01,2 lata,"1211.0, Ryzankizumab","15309,00","16074,45","16074,45",B.47.,bezpłatny,0
375,Rituximabum,"Blitzima, koncentrat do sporządzania roztworu do infuzji, 100 mg",2 fiol.po 10 ml,05996537003155,2019-09-01,3 lata,"1035.0, Rituximabum","1151,41","1208,98","1208,98",<1>B.75.,bezpłatny,0
376,Rituximabum,"Blitzima, koncentrat do sporządzania roztworu do infuzji, 500 mg",1 fiol.po 50 ml,05996537002158,2019-09-01,3 lata,"1035.0, Rituximabum","2878,52","3022,45","3022,45",<1>B.75.,bezpłatny,0
377,Rituximabum,"MabThera, koncentrat do sporządzania roztworu do infuzji, 100 mg",2 fiol.po 10 ml,05909990418817,<1><3>2019-07-01/<2>2019-09-01,3 lata,"1035.0, Rituximabum","2444,04","2566,24","1208,98",<1>B.33.; <2>B.75.,bezpłatny,0
378,Rituximabum,"MabThera, koncentrat do sporządzania roztworu do infuzji, 500 mg",1 fiol.po 50 ml,05909990418824,<1><3>2019-07-01/<2>2019-09-01,3 lata,"1035.0, Rituximabum","6111,72","6417,31","3022,45",<1>B.33.; <2>B.75.,bezpłatny,0
379,Rituximabum,"Riximyo, koncentrat do sporządzania roztworu do infuzji, 100 mg",2 fiol.po 10 ml,07613421032975,2019-11-01,3 lata,"1035.0, Rituximabum","1035,72","1087,51","1087,51",<1>B.75.,bezpłatny,0
380,Rituximabum,"Riximyo, koncentrat do sporządzania roztworu do infuzji, 500 mg",1 fiol.po 50 ml,07613421032982,2019-11-01,3 lata,"1035.0, Rituximabum","2589,30","2718,77","2718,77",<1>B.75.,bezpłatny,0
381,Romiplostimum,"Nplate, proszek do sporządzania roztworu do wstrzykiwań, 125 mcg",1 fiol. proszku,08715131018139,2020-09-01,2 lata,"1206.0, Romiplostym","1266,49","1329,81","1329,81",B.97.; B.98.,bezpłatny,0
382,Romiplostimum,"Nplate, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 250 mcg",1 fiol. proszku + zestaw do rozpuszczenia leku,05909990766994,2020-09-01,2 lata,"1206.0, Romiplostym","2532,99","2659,64","2659,64",B.97.; B.98.,bezpłatny,0
383,Ruxolitinibum,"Jakavi, tabl., 15 mg",56 szt.,05909991053789,2021-01-01,1 rok 6 miesięcy,"1152.0, Ruksolitynib","17361,00","18229,05","18229,05",B.81.,bezpłatny,0
384,Ruxolitinibum,"Jakavi, tabl., 20 mg",56 szt.,05909991053833,2021-01-01,1 rok 6 miesięcy,"1152.0, Ruksolitynib","17361,00","18229,05","18229,05",B.81.,bezpłatny,0
385,Ruxolitinibum,"Jakavi, tabl., 5 mg",56 szt.,05909991053758,2021-01-01,1 rok 6 miesięcy,"1152.0, Ruksolitynib","8680,50","9114,53","9114,53",B.81.,bezpłatny,0
386,Sekukinumab,"Cosentyx, roztwór do wstrzykiwań, 150 mg/ml",2 amp.-strz.; 2 wstrz.,05909991203832,2020-11-01,2 lata,"1180.0, Sekukinumab","4464,99","4688,24","4688,24",B.35.; B.36.; B.47.,bezpłatny,0
387,Selexipagum,"Uptravi, tabl. powl., 1000 μg",60 szt.,07640111932796,2021-01-01,2 lata,"1217.0, Seleksypag","66960,00","70308,00","70308,00",B.31.,bezpłatny,0
388,Selexipagum,"Uptravi, tabl. powl., 1200 μg",60 szt.,07640111932802,2021-01-01,2 lata,"1217.0, Seleksypag","80352,00","84369,60","84369,60",B.31.,bezpłatny,0
389,Selexipagum,"Uptravi, tabl. powl., 1400 μg",60 szt.,07640111932819,2021-01-01,2 lata,"1217.0, Seleksypag","93744,00","98431,20","98431,20",B.31.,bezpłatny,0
390,Selexipagum,"Uptravi, tabl. powl., 1600 μg",60 szt.,07640111932826,2021-01-01,2 lata,"1217.0, Seleksypag","107136,00","112492,80","112492,80",B.31.,bezpłatny,0
391,Selexipagum,"Uptravi, tabl. powl., 200 μg",140 szt.,07640111932833,2021-01-01,2 lata,"1217.0, Seleksypag","31248,00","32810,40","32810,40",B.31.,bezpłatny,0
392,Selexipagum,"Uptravi, tabl. powl., 200 μg",60 szt.,07640111932758,2021-01-01,2 lata,"1217.0, Seleksypag","13392,00","14061,60","14061,60",B.31.,bezpłatny,0
393,Selexipagum,"Uptravi, tabl. powl., 400 μg",60 szt.,07640111932765,2021-01-01,2 lata,"1217.0, Seleksypag","26784,00","28123,20","28123,20",B.31.,bezpłatny,0
394,Selexipagum,"Uptravi, tabl. powl., 600 μg",60 szt.,07640111932772,2021-01-01,2 lata,"1217.0, Seleksypag","40176,00","42184,80","42184,80",B.31.,bezpłatny,0
395,Selexipagum,"Uptravi, tabl. powl., 800 μg",60 szt.,07640111932789,2021-01-01,2 lata,"1217.0, Seleksypag","53568,00","56246,40","56246,40",B.31.,bezpłatny,0
396,Sildenafili citras,"Sildenafil Aurovitas, tabl. powl., 20 mg",90 szt.,05909991338015,2020-01-01,3 lata,"1076.0, Sildenafilum","108,00","113,40","113,40",B.31.,bezpłatny,0
397,Sildenafilum,"Granpidam, tabletki powlekane, 20 mg",90 szt.,05055565731932,2017-09-01,5 lat,"1076.0, Sildenafilum","810,00","850,50","850,50",B.31.,bezpłatny,0
398,Sildenafilum,"Remidia, tabletki powlekane, 20 mg",90 tabl.,05903060610545,2017-07-01,5 lat,"1076.0, Sildenafilum","1080,00","1134,00","1134,00",B.31.,bezpłatny,0
399,Sildenafilum,"Revatio, proszek do sporządzania zawiesiny doustnej, 10 mg/ml","1 butelka 32,27 g (112 ml zawiesiny)",05909990967780,2020-11-01,2 lata,"1076.0, Sildenafilum","893,52","938,20","705,60",B.31.,bezpłatny,0
400,Sildenafilum,"Sildenafil Zentiva, tabletki powlekane, 20 mg",90 tabl.,05909991355715,2018-05-01,3 lata,"1076.0, Sildenafilum","486,00","510,30","510,30",B.31.,bezpłatny,0
401,Sofosbuvirum + Velpatasvirum,"Epclusa, tabl. powl., 400 + 100 mg",28 szt.,05391507142108,2020-09-01,2 lata,"1135.6, Leki przeciwwirusowe: sofosbuwir, velpataswir","38016,00","39916,80","39916,80",B.71.,bezpłatny,0
402,Somatropinum,"Genotropin 12, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 12  (36 j.m.) mg","5 jednorazowych, wielodawkowych wstrzykiwaczy GoQuick zawierających wkład z proszkiem i rozpuszczalnikiem po 1 ml",05909990887170,<1>2019-01-01/<2>2020-11-01,<1>3 lata/<2>2 lata,"1077.0, Somatropinum","5037,55","5289,43","5289,43",<1>B.19.; B.38.; B.41.; B.42.; <2>B.111.,bezpłatny,0
403,Somatropinum,"Genotropin 5,3, proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań, 5,3 (16 j.m.) mg",5 jednorazowych wielodawkowych wstrzykiwaczy GoQuick zawierających wkład z proszkiem i rozpuszczalnikiem po 1 ml,05909990887095,<1>2019-01-01/<2>2020-11-01,<1>3 lata/<2>2 lata,"1077.0, Somatropinum","2224,92","2336,17","2336,16",<1>B.19.; B.38.; B.41.; B.42.; <2>B.111.,bezpłatny,0
404,Somatropinum,"Omnitrope, roztwór do wstrzykiwań, 10 mg/1,5 ml (30 j.m.)","5 wkł.po 1,5 ml",05909990072897,<1>2019-07-01/<2>2019-01-01/<3>2020-11-01,<1><2>3 lata/<3>2 lata,"1077.0, Somatropinum","3024,00","3175,20","3175,20",<1>B.19.; B.38.; B.41.; B.42; <2>B.64.; <3>B.111.,bezpłatny,0
405,Somatropinum,"Omnitrope, roztwór do wstrzykiwań, 5 mg/1,5 ml (15 j.m.)","5 wkł.po 1,5 ml",05909990050161,<1>2019-07-01/<2>2019-01-01/<3>2020-11-01,<1><2>3 lata/<3>2 lata,"1077.0, Somatropinum","1512,00","1587,60","1587,60",<1>B.19.; B.38.; B.41.; B.42; <2>B.64.; <3>B.111.,bezpłatny,0
406,Sorafenibum,"Nexavar, tabl. powl., 200 mg",112 szt.,05909990588169,<1>2018-07-01/<2>2017-11-01/<3>2019-07-01,<2>5 lat/<1><3>3 lata,"1078.0, Sorafenib","13651,74","14334,33","14334,33",<1>B.3.; <2>B.5.; <3>B.10.,bezpłatny,0
407,Sunitinibum,"Sutent, kaps. twarde, 12,5 mg",28 szt.,05909990079377,<1>2018-07-01/<2>2018-09-01/<3>2019-07-01/<4>2020-11-01,3 lata,"1079.0, Sunitynib","4786,56","5025,89","5025,89",<1>B.3.; <2>B.8.; <3>B.10.; <4>B.53.,bezpłatny,0
408,Sunitinibum,"Sutent, kaps. twarde, 25 mg",28 szt.,05909990079384,<1>2018-07-01/<2>2018-09-01/<3>2019-07-01/<4>2020-11-01,3 lata,"1079.0, Sunitynib","9573,12","10051,78","10051,78",<1>B.3.; <2>B.8.; <3>B.10.; <4>B.53.,bezpłatny,0
409,Sunitinibum,"Sutent, kaps. twarde, 50 mg",28 szt.,05909990079391,<1>2018-07-01/<2>2019-07-01,3 lata,"1079.0, Sunitynib","20293,37","21308,04","21308,04",<1>B.3.; <2>B.10.,bezpłatny,0
410,Temsirolimusum,"Torisel, koncentrat i rozpuszczalnik do sporządzania roztworu do infuzji, 30 mg","1 fiol. 1,2 ml + 1 fiol. 2,2 ml rozp.",05909990080663,2020-11-01,3 lata,"1150.0, Temsyrolimus","2932,01","3078,61","3078,61",B.10.,bezpłatny,0
411,Tenofoviri disoproxil,"Ictady, tabletki powlekane, 245 mg",30 tabl.,05909991291457,<1>2019-03-01/<2>2020-01-01,<1>3 lata/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","129,60","136,08","136,08",<1>B.1.; <2>B.106.,bezpłatny,0
412,Tenofoviri disoproxil,"Tenofovir disoproxil Stada, tabletki powlekane, 245 mg",30 tabl.,05909991285883,<1>2018-05-01/<2>2020-01-01,<1>3 lata/<2>2 lata,"1051.0, analogi nukleozydowe/nukleotydowe inne niż lamiwudyna","734,40","771,12","771,12",<1>B.1.; <2>B.106.,bezpłatny,0
