LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
246,Emplastri microfibricum cellulosae,"Allevyn Gentle Border 12,5x12,5 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 156.25 cm²",1 szt.,5000223463960,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,69","11,22","15,84","15,84",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
247,Emplastri microfibricum cellulosae,"Allevyn Gentle Border 17,5x17,5 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 306.25 cm²",1 szt.,5000223463991,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,49","22,56","29,64","29,64",Przewlekłe owrzodzenia,,30%,"8,89"
248,Emplastri microfibricum cellulosae,"Allevyn Gentle Border 17,5x17,5 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 306.25 cm²",1 szt.,5000223463991,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,49","22,56","29,64","29,64",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
249,Emplastri microfibricum cellulosae,"Allevyn Gentle Border 7,5x7,5 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 56.25 cm²",1 szt.,5000223463878,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","4,16","4,37","6,55","6,55",Przewlekłe owrzodzenia,,30%,"1,97"
250,Emplastri microfibricum cellulosae,"Allevyn Gentle Border 7,5x7,5 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 56.25 cm²",1 szt.,5000223463878,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","4,16","4,37","6,55","6,55",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
251,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Heel 23x23,2 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 471 cm²",1 szt.,5000223465230,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","33,48","35,15","44,35","44,35",Przewlekłe owrzodzenia,,30%,"13,31"
252,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Heel 23x23,2 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 471 cm²",1 szt.,5000223465230,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","33,48","35,15","44,35","44,35",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
253,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite 10x10 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 100 cm²",1 szt.,5000223475499,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","6,80","7,14","10,63","10,63",Przewlekłe owrzodzenia,,30%,"3,19"
254,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite 10x10 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 100 cm²",1 szt.,5000223475499,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","6,80","7,14","10,63","10,63",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
255,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite 15x15 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 225 cm²",1 szt.,5000223475581,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,20","17,01","22,88","22,88",Przewlekłe owrzodzenia,,30%,"6,86"
256,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite 15x15 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 225 cm²",1 szt.,5000223475581,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,20","17,01","22,88","22,88",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
257,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite 8x8 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 64 cm²",1 szt.,5000223475611,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","4,63","4,86","7,28","7,28",Przewlekłe owrzodzenia,,30%,"2,18"
258,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite 8x8 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 64 cm²",1 szt.,5000223475611,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","4,63","4,86","7,28","7,28",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
259,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite Oval 15,2x13,1 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 156 cm²",1 szt.,5000223476885,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,23","11,79","16,40","16,40",Przewlekłe owrzodzenia,,30%,"4,92"
260,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Lite Oval 15,2x13,1 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 156 cm²",1 szt.,5000223476885,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,23","11,79","16,40","16,40",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
261,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Multisite 17,1x17,9 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 225 cm²",1 szt.,5000223476502,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","15,66","16,44","22,31","22,31",Przewlekłe owrzodzenia,,30%,"6,69"
262,Emplastri microfibricum cellulosae,"Allevyn Gentle Border Multisite 17,1x17,9 cm, opatrunek piankowy z warstwą adhezyjną zawierającą silikon, 225 cm²",1 szt.,5000223476502,2020-09-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","15,66","16,44","22,31","22,31",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
263,Emplastri microfibricum cellulosae,"Allevyn Life, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 12,9cm x 12,9cm, 146 cm²",1 szt.,5000223478018,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","15,39","16,16","20,57","19,67",Przewlekłe owrzodzenia,,30%,"6,80"
264,Emplastri microfibricum cellulosae,"Allevyn Life, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 12,9cm x 12,9cm, 146 cm²",1 szt.,5000223478018,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","15,39","16,16","20,57","19,67",Epidermolysis bullosa,,bezpłatny do limitu,"0,90"
265,Emplastri microfibricum cellulosae,"Allevyn Life, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 15,4cm x 15,4cm, 211 cm²",1 szt.,5000223478049,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","22,25","23,36","29,02","28,42",Przewlekłe owrzodzenia,,30%,"9,13"
266,Emplastri microfibricum cellulosae,"Allevyn Life, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 15,4cm x 15,4cm, 211 cm²",1 szt.,5000223478049,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","22,25","23,36","29,02","28,42",Epidermolysis bullosa,,bezpłatny do limitu,"0,60"
267,Emplastri microfibricum cellulosae,"Allevyn Life, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 21cm x 21cm, 392 cm²",1 szt.,5000223478070,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","41,04","43,09","51,46","51,46",Przewlekłe owrzodzenia,,30%,"15,44"
268,Emplastri microfibricum cellulosae,"Allevyn Life, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 10,3cm x 10,3cm, 93 cm²",1 szt.,5000223477981,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,88","10,37","13,65","12,53",Przewlekłe owrzodzenia,,30%,"4,88"
269,Emplastri microfibricum cellulosae,"Allevyn Life, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 10,3cm x 10,3cm, 93 cm²",1 szt.,5000223477981,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,88","10,37","13,65","12,53",Epidermolysis bullosa,,bezpłatny do limitu,"1,12"
270,Emplastri microfibricum cellulosae,"Allevyn Life Heel, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym o rozmiarze 25cm x 25,2cm kształt przystosowany do założenia na piętę, 545 cm²",1 szt.,5000223482503,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","54,43","57,15","67,09","67,09",Przewlekłe owrzodzenia,,30%,"20,13"
271,Emplastri microfibricum cellulosae,"Allevyn Life Sacrum, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym na okolicę krzyżową o rozmiarze 17,2cm x 17,5cm, 235 cm²",1 szt.,5000223481421,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","23,22","24,38","30,40","30,40",Przewlekłe owrzodzenia,,30%,"9,12"
272,Emplastri microfibricum cellulosae,"Allevyn Life Sacrum, opatrunek specjalistyczny - samoprzylepny, złożony, hydrokomórkowy opatrunek piankowy z żelem silikonowym na okolicę krzyżową o rozmiarze 21,6cm x 23cm, 386 cm²",1 szt.,5000223481452,2019-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","37,56","39,44","47,72","47,72",Przewlekłe owrzodzenia,,30%,"14,32"
273,Emplastri microfibricum cellulosae,"Aquacel Extra opatrunek w technologii hydrofiber z dodatkiem włókien wzmacniających, opatrunek, 10x10 cm²",1 szt.,0768455125616,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,23","11,79","15,28","13,47",Przewlekłe owrzodzenia,,30%,"5,85"
274,Emplastri microfibricum cellulosae,"Aquacel Extra opatrunek w technologii hydrofiber z dodatkiem włókien wzmacniających, opatrunek, 10x10 cm²",1 szt.,0768455125616,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,23","11,79","15,28","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"1,81"
275,Emplastri microfibricum cellulosae,"Aquacel Extra opatrunek w technologii hydrofiber z dodatkiem włókien wzmacniających, opatrunek, 15x15 cm²",1 szt.,0768455125630,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","25,26","26,52","32,39","30,31",Przewlekłe owrzodzenia,,30%,"11,17"
276,Emplastri microfibricum cellulosae,"Aquacel Extra opatrunek w technologii hydrofiber z dodatkiem włókien wzmacniających, opatrunek, 15x15 cm²",1 szt.,0768455125630,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","25,26","26,52","32,39","30,31",Epidermolysis bullosa,,bezpłatny do limitu,"2,08"
277,Emplastri microfibricum cellulosae,"Aquacel Extra opatrunek w technologii hydrofiber z dodatkiem włókien wzmacniających, opatrunek, 5x5 cm²",1 szt.,0768455125586,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","3,28","3,44","4,45","3,37",Przewlekłe owrzodzenia,,30%,"2,09"
278,Emplastri microfibricum cellulosae,"Aquacel Extra opatrunek w technologii hydrofiber z dodatkiem włókien wzmacniających, opatrunek, 5x5 cm²",1 szt.,0768455125586,2018-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","3,28","3,44","4,45","3,37",Epidermolysis bullosa,,bezpłatny do limitu,"1,08"
279,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 10x10 cm²",1 szt.,0768455123834,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,69","11,22","14,71","13,47",Przewlekłe owrzodzenia,,30%,"5,28"
280,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 10x10 cm²",1 szt.,0768455123834,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,69","11,22","14,71","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"1,24"
281,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 10x10 cm²",1 szt.,0768455127115,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,69","11,22","14,71","13,47",Przewlekłe owrzodzenia,,30%,"5,28"
282,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 10x10 cm²",1 szt.,0768455127115,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,69","11,22","14,71","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"1,24"
283,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 12,5x12,5 cm²",1 szt.,0768455123711,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,70","17,54","22,16","21,05",Przewlekłe owrzodzenia,,30%,"7,43"
284,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 12,5x12,5 cm²",1 szt.,0768455123711,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,70","17,54","22,16","21,05",Epidermolysis bullosa,,bezpłatny do limitu,"1,11"
285,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 14x19,8 cm²",1 szt.,0768455123759,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,64","31,12","37,76","37,34",Przewlekłe owrzodzenia,,30%,"11,62"
286,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 14x19,8 cm²",1 szt.,0768455123759,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","29,64","31,12","37,76","37,34",Epidermolysis bullosa,,bezpłatny do limitu,"0,42"
287,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 15x15 cm²",1 szt.,0768455123841,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","24,06","25,26","31,13","30,31",Przewlekłe owrzodzenia,,30%,"9,91"
288,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 15x15 cm²",1 szt.,0768455123841,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","24,06","25,26","31,13","30,31",Epidermolysis bullosa,,bezpłatny do limitu,"0,82"
289,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 15x20 cm²",1 szt.,0768455123865,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,08","33,68","40,68","40,41",Przewlekłe owrzodzenia,,30%,"12,39"
290,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 15x20 cm²",1 szt.,0768455123865,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,08","33,68","40,68","40,41",Epidermolysis bullosa,,bezpłatny do limitu,"0,27"
291,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 16,9x20 cm²",1 szt.,0768455123766,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","36,14","37,95","45,51","45,51",Przewlekłe owrzodzenia,,30%,"13,65"
292,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 16,9x20 cm²",1 szt.,0768455123766,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","36,14","37,95","45,51","45,51",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
293,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 17,5x17,5 cm²",1 szt.,0768455123728,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,73","34,37","41,45","41,25",Przewlekłe owrzodzenia,,30%,"12,58"
294,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 17,5x17,5 cm²",1 szt.,0768455123728,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","32,73","34,37","41,45","41,25",Epidermolysis bullosa,,bezpłatny do limitu,"0,20"
295,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 20x20 cm²",1 szt.,0768455123858,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","42,29","44,40","52,89","52,89",Przewlekłe owrzodzenia,,30%,"15,87"
296,Emplastri microfibricum cellulosae,"Aquacel Foam, nieprzylepny opatrunek piankowy w Technologii Hydrofiber, 20x20 cm²",1 szt.,0768455123858,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","42,29","44,40","52,89","52,89",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
297,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 21x21 cm²",1 szt.,0768455123735,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,15","49,51","58,41","58,41",Przewlekłe owrzodzenia,,30%,"17,52"
298,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 21x21 cm²",1 szt.,0768455123735,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","47,15","49,51","58,41","58,41",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
299,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 25x30 cm²",1 szt.,0768455123742,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","80,19","84,20","96,18","96,18",Przewlekłe owrzodzenia,,30%,"28,85"
300,Emplastri microfibricum cellulosae,"Aquacel Foam, przylepny opatrunek piankowy w Technologii Hydrofiber, 25x30 cm²",1 szt.,0768455123742,2018-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","80,19","84,20","96,18","96,18",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
301,Emplastri microfibricum cellulosae,"Biatain Adhesive, samoprzylepny opatrunek piankowy, 10x10 cm²",1 szt.,5708932861557,2018-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,32","10,84","14,33","13,47",Przewlekłe owrzodzenia,,30%,"4,90"
302,Emplastri microfibricum cellulosae,"Biatain Adhesive, samoprzylepny opatrunek piankowy, 12,5x12,5 cm²",1 szt.,5708932861571,2018-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","16,09","16,89","21,51","21,05",Przewlekłe owrzodzenia,,30%,"6,78"
303,Emplastri microfibricum cellulosae,"Biatain Adhesive, samoprzylepny opatrunek piankowy, 18x18 cm²",1 szt.,5708932861564,2018-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","33,45","35,12","42,47","42,47",Przewlekłe owrzodzenia,,30%,"12,74"
304,Emplastri microfibricum cellulosae,"Biatain Adhesive, samoprzylepny opatrunek piankowy, 7,5x7,5 cm²",1 szt.,5708932861540,2018-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","5,82","6,11","8,29","7,58",Przewlekłe owrzodzenia,,30%,"2,98"
305,Emplastri microfibricum cellulosae,"Biatain Adhesive Heel, samoprzylepny opatrunek piankowy na piętę, 19x20 cm²",1 szt.,5708932861526,2018-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","38,63","40,56","48,75","48,75",Przewlekłe owrzodzenia,,30%,"14,63"
306,Emplastri microfibricum cellulosae,"Biatain Adhesive Sacral, samoprzylepny opatrunek piankowy na okolicę krzyżową, 23x23 cm²",1 szt.,5708932861533,2018-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","53,87","56,56","66,34","66,34",Przewlekłe owrzodzenia,,30%,"19,90"
307,Emplastri microfibricum cellulosae,"Biatain Non Adhesive 10x10 cm, nieprzylepny opatrunek piankowy, 100 cm²",1 szt.,5708932476300,2021-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,19","11,75","15,24","13,47",Przewlekłe owrzodzenia,,30%,"5,81"
308,Emplastri microfibricum cellulosae,"Biatain Non Adhesive 10x10 cm, nieprzylepny opatrunek piankowy, 100 cm²",1 szt.,5708932476300,2021-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,19","11,75","15,24","13,47",Epidermolysis bullosa,,bezpłatny do limitu,"1,77"
309,Emplastri microfibricum cellulosae,"Biatain Non Adhesive 15x15 cm, nieprzylepny opatrunek piankowy, 225 cm²",1 szt.,5708932476294,2021-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","24,12","25,33","31,20","30,31",Przewlekłe owrzodzenia,,30%,"9,98"
310,Emplastri microfibricum cellulosae,"Biatain Non Adhesive 15x15 cm, nieprzylepny opatrunek piankowy, 225 cm²",1 szt.,5708932476294,2021-03-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","24,12","25,33","31,20","30,31",Epidermolysis bullosa,,bezpłatny do limitu,"0,89"
311,Emplastri microfibricum cellulosae,"Biatain Super Adhesive, przylepny opatrunek hydrokapilarny, 10x10 cm²",1 szt.,5708932551540,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","11,38","11,95","15,43","13,47",Przewlekłe owrzodzenia,,30%,"6,00"
312,Emplastri microfibricum cellulosae,"Biatain Super Adhesive, przylepny opatrunek hydrokapilarny, 15x15 cm²",1 szt.,5708932551571,2019-05-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","25,62","26,90","32,77","30,31",Przewlekłe owrzodzenia,,30%,"11,55"
313,Emplastri microfibricum cellulosae,"Biatain Super Adhesive, samoprzylepny opatrunek hydrokapilarny, 20x20 cm²",1 szt.,5708932861588,2018-07-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","41,36","43,43","51,92","51,92",Przewlekłe owrzodzenia,,30%,"15,58"
314,Emplastri microfibricum cellulosae,"Durafiber 10x10 cm, opatrunek włókninowy, żelowy, chłonny, 100 cm²",1 szt.,5000223466695,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","9,88","10,37","13,86","13,47",Przewlekłe owrzodzenia,,30%,"4,43"
315,Emplastri microfibricum cellulosae,"Durafiber 15x15 cm, opatrunek włókninowy, żelowy, chłonny, 225 cm²",1 szt.,5000223466725,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","22,19","23,30","29,17","29,17",Przewlekłe owrzodzenia,,30%,"8,75"
316,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 10x10 cm²",1 szt.,0768455142231,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","8,82","9,26","12,75","12,75",Przewlekłe owrzodzenia,,30%,"3,83"
317,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 10x10 cm²",1 szt.,0768455142231,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","8,82","9,26","12,75","12,75",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
318,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 15x15 cm²",1 szt.,0768455142248,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","19,85","20,84","26,71","26,71",Przewlekłe owrzodzenia,,30%,"8,01"
319,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 15x15 cm²",1 szt.,0768455142248,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","19,85","20,84","26,71","26,71",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
320,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 5,5x12 cm²",1 szt.,0768455142255,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","6,17","6,48","8,96","8,89",Przewlekłe owrzodzenia,,30%,"2,74"
321,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 5,5x12 cm²",1 szt.,0768455142255,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","6,17","6,48","8,96","8,89",Epidermolysis bullosa,,bezpłatny do limitu,"0,07"
322,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 8x8 cm²",1 szt.,0768455142224,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","5,65","5,93","8,35","8,35",Przewlekłe owrzodzenia,,30%,"2,51"
323,Emplastri microfibricum cellulosae,"Foam Lite Convatec opatrunek piankowy z silikonową warstwą kontaktową, przylepny, opatrunek, 8x8 cm²",1 szt.,0768455142224,2017-11-01,5 lat,"220.6, Opatrunki regulujące poziom wilgotności rany","5,65","5,93","8,35","8,35",Epidermolysis bullosa,,bezpłatny do limitu,"0,00"
324,Emplastri microfibricum cellulosae,"Inadine, opatrunek, 5x5 cm²",1 szt.,15051978004257,2019-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","3,67","3,85","4,84","3,37",Przewlekłe owrzodzenia,,30%,"2,48"
325,Emplastri microfibricum cellulosae,"Inadine, opatrunek, 5x5 cm²",1 szt.,15051978004257,2019-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","3,67","3,85","4,84","3,37",Epidermolysis bullosa,,bezpłatny do limitu,"1,47"
326,Emplastri microfibricum cellulosae,"Inadine, opatrunek, 9,5x9,5 cm²",1 szt.,15051978004264,2019-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,26","10,77","13,97","12,16",Przewlekłe owrzodzenia,,30%,"5,46"
327,Emplastri microfibricum cellulosae,"Inadine, opatrunek, 9,5x9,5 cm²",1 szt.,15051978004264,2019-01-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","10,26","10,77","13,97","12,16",Epidermolysis bullosa,,bezpłatny do limitu,"1,81"
328,Emplastri microfibricum cellulosae,"Mepilex 10x21 cm, opatrunek, 210 cm²",1 szt.,7332430504999,2019-11-01,3 lata,"220.6, Opatrunki regulujące poziom wilgotności rany","21,49","22,56","28,20","28,20",Przewlekłe owrzodzenia,,30%,"8,46"
